Date,Temp Out,Humidity Out,Wind Speed,sum RainFall,RainDescription,Soil Moisture,Soil Temp,FDRS Index,FDRS Status
5/12/2023 22:00,26.2,97,0,0,Tidak Hujan,6,30,0.267346939,Rendah
5/12/2023 22:30,26.2,96,0,0,Tidak Hujan,6,30,0.270103093,Rendah
5/12/2023 23:00,26,97,0,0,Tidak Hujan,6,30,0.265306122,Rendah
5/12/2023 23:30,25.7,97,0,0,Tidak Hujan,6,29.4,0.262244898,Rendah
5/12/2023 3:00,23.8,99,0,0,Tidak Hujan,3,28.3,0.238,Rendah
5/12/2023 3:30,23.7,98,0,0,Tidak Hujan,4,28.3,0.239393939,Rendah
5/12/2023 4:00,23.8,98,0,0,Tidak Hujan,4,28.3,0.24040404,Rendah
5/12/2023 4:30,23.8,98,0,0,Tidak Hujan,4,28.3,0.24040404,Rendah
5/12/2023 5:00,24,98,1.6,0,Tidak Hujan,4,27.8,0.258585859,Rendah
5/12/2023 5:30,24.1,98,0,0,Tidak Hujan,4,27.8,0.243434343,Rendah
5/12/2023 6:00,24.3,98,1.6,0,Tidak Hujan,4,27.8,0.261616162,Rendah
5/12/2023 6:30,24.5,97,3.2,0,Tidak Hujan,4,27.8,0.282653061,Rendah
5/12/2023 7:00,24.3,98,0,0.8,Sangat Ringan,5,27.8,0.245454545,Rendah
5/12/2023 7:30,24.2,98,0,0.2,Sangat Ringan,5,27.8,0.244444444,Rendah
5/12/2023 8:00,24.3,99,0,0,Tidak Hujan,4,27.2,0.243,Rendah
5/12/2023 8:30,24.7,99,0,0,Tidak Hujan,4,27.2,0.247,Rendah
5/12/2023 9:00,25.1,97,0,0,Tidak Hujan,4,27.2,0.256122449,Rendah
5/12/2023 9:30,25.8,95,1.6,0,Tidak Hujan,4,27.8,0.285416667,Rendah
5/13/2023 0:00,25.7,97,0,0,Tidak Hujan,6,29.4,0.262244898,Rendah
5/13/2023 0:30,25.3,98,0,0,Tidak Hujan,7,29.4,0.255555556,Rendah
5/13/2023 1:00,25.2,97,0,0,Tidak Hujan,7,28.9,0.257142857,Rendah
5/13/2023 1:30,25.1,97,0,0,Tidak Hujan,7,28.9,0.256122449,Rendah
5/13/2023 10:00,27.7,95,0,0,Tidak Hujan,7,27.8,0.288541667,Rendah
5/13/2023 10:30,28.5,91,0,0,Tidak Hujan,7,28.3,0.309782609,Sedang
5/13/2023 11:00,29.6,86,1.6,0,Tidak Hujan,7,28.3,0.35862069,Extreme
5/13/2023 11:30,30.9,83,1.6,0,Tidak Hujan,7,28.9,0.386904762,Extreme
5/13/2023 12:00,32.1,72,1.6,0,Tidak Hujan,7,28.9,0.461643836,Extreme
5/13/2023 12:30,32.8,74,3.2,0,Tidak Hujan,7,30,0.48,Extreme
5/13/2023 13:00,32.3,77,1.6,0,Tidak Hujan,7,30.6,0.434615385,Extreme
5/13/2023 13:30,32.2,76,1.6,0,Tidak Hujan,7,31.1,0.438961039,Extreme
5/13/2023 14:00,31.9,78,1.6,0,Tidak Hujan,7,31.1,0.424050633,Extreme
5/13/2023 14:30,33.4,74,1.6,0,Tidak Hujan,7,31.7,0.466666667,Extreme
5/13/2023 15:00,33.8,70,1.6,0,Tidak Hujan,7,31.7,0.498591549,Extreme
5/13/2023 15:30,33.9,69,3.2,0,Tidak Hujan,7,32.2,0.53,Extreme
5/13/2023 16:00,34.9,66,3.2,0,Tidak Hujan,7,32.8,0.568656716,Extreme
5/13/2023 16:30,33.8,72,1.6,0,Tidak Hujan,7,32.8,0.484931507,Extreme
5/13/2023 17:00,33.9,70,1.6,0,Tidak Hujan,7,32.8,0.5,Extreme
5/13/2023 17:30,31.8,82,1.6,0,Tidak Hujan,7,32.8,0.402409639,Extreme
5/13/2023 18:00,30.4,87,1.6,0,Tidak Hujan,7,32.8,0.363636364,Extreme
5/13/2023 18:30,29.7,85,1.6,0,Tidak Hujan,7,32.2,0.363953488,Extreme
5/13/2023 19:00,28.6,90,0,0,Tidak Hujan,7,32.2,0.314285714,Sedang
5/13/2023 19:30,27.9,93,0,0,Tidak Hujan,7,31.7,0.296808511,Rendah
5/13/2023 2:00,25,98,0,0,Tidak Hujan,7,28.9,0.252525253,Rendah
5/13/2023 2:00,25,98,0,0,Tidak Hujan,7,28.9,0.252525253,Rendah
5/13/2023 2:30,25.1,98,0,0,Tidak Hujan,7,28.9,0.253535354,Rendah
5/13/2023 20:00,27.2,95,0,0,Tidak Hujan,7,31.7,0.283333333,Rendah
5/13/2023 20:30,26.8,96,0,0,Tidak Hujan,7,31.1,0.27628866,Rendah
5/13/2023 21:00,26.7,96,0,0,Tidak Hujan,8,31.1,0.275257732,Rendah
5/13/2023 21:30,26.4,97,0,0,Tidak Hujan,8,30.6,0.269387755,Rendah
5/13/2023 22:00,26.1,96,0,0,Tidak Hujan,8,30.6,0.269072165,Rendah
5/13/2023 22:30,25.9,97,0,0,Tidak Hujan,8,30.6,0.264285714,Rendah
5/13/2023 23:00,25.6,97,0,0,Tidak Hujan,8,30,0.26122449,Rendah
5/13/2023 23:30,25.5,97,0,0,Tidak Hujan,8,30,0.260204082,Rendah
5/13/2023 3:00,25,98,0,0,Tidak Hujan,7,28.3,0.252525253,Rendah
5/13/2023 3:00,25,98,0,0,Tidak Hujan,7,28.3,0.252525253,Rendah
5/13/2023 3:30,24.9,98,0,0,Tidak Hujan,7,28.3,0.251515152,Rendah
5/13/2023 4:00,24.9,98,0,0,Tidak Hujan,7,28.3,0.251515152,Rendah
5/13/2023 4:30,24.9,98,0,0,Tidak Hujan,7,28.3,0.251515152,Rendah
5/13/2023 5:00,24.8,98,0,0,Tidak Hujan,7,28.3,0.250505051,Rendah
5/13/2023 5:30,24.8,98,0,0,Tidak Hujan,7,28.3,0.250505051,Rendah
5/13/2023 6:00,24.7,98,0,0,Tidak Hujan,7,27.8,0.249494949,Rendah
5/13/2023 6:30,24.6,98,0,0,Tidak Hujan,7,27.8,0.248484848,Rendah
5/13/2023 7:00,24.3,98,0,0,Tidak Hujan,7,27.8,0.245454545,Rendah
5/13/2023 7:30,24.2,98,0,0,Tidak Hujan,7,27.8,0.244444444,Rendah
5/13/2023 8:00,24.6,99,0,0,Tidak Hujan,7,27.8,0.246,Rendah
5/13/2023 8:30,25.3,99,0,0,Tidak Hujan,7,27.8,0.253,Rendah
5/13/2023 9:00,26,99,0,0,Tidak Hujan,7,27.8,0.26,Rendah
5/13/2023 9:30,26.7,96,0,0,Tidak Hujan,7,27.8,0.275257732,Rendah
5/14/2023 0:00,25.1,97,0,0,Tidak Hujan,8,30,0.256122449,Rendah
5/14/2023 0:30,24.9,97,0,0,Tidak Hujan,8,29.4,0.254081633,Rendah
5/14/2023 1:00,24.8,98,0,0,Tidak Hujan,8,29.4,0.250505051,Rendah
5/14/2023 1:30,24.7,98,0,0,Tidak Hujan,8,29.4,0.249494949,Rendah
5/14/2023 10:00,27.8,84,4.8,0,Tidak Hujan,9,28.3,0.383529412,Extreme
5/14/2023 10:30,28.4,81,9.7,0,Tidak Hujan,9,28.3,0.464634146,Extreme
5/14/2023 11:00,28.8,84,8,0,Tidak Hujan,9,28.9,0.432941176,Extreme
5/14/2023 11:30,28.8,83,6.4,0,Tidak Hujan,9,28.9,0.419047619,Extreme
5/14/2023 12:00,30.2,77,6.4,0,Tidak Hujan,9,29.4,0.469230769,Extreme
5/14/2023 12:30,30.7,76,8,0,Tidak Hujan,9,30,0.502597403,Extreme
5/14/2023 13:00,30.1,75,6.4,0,Tidak Hujan,9,30.6,0.480263158,Extreme
5/14/2023 13:30,31,74,6.4,0,Tidak Hujan,8,30.6,0.498666667,Extreme
5/14/2023 14:00,30.9,74,6.4,0,Tidak Hujan,9,31.1,0.497333333,Extreme
5/14/2023 14:30,31.3,73,6.4,0,Tidak Hujan,9,31.1,0.509459459,Extreme
5/14/2023 15:00,31,74,4.8,0,Tidak Hujan,9,31.7,0.477333333,Extreme
5/14/2023 15:30,31.4,75,3.2,0,Tidak Hujan,9,31.7,0.455263158,Extreme
5/14/2023 16:00,31.2,77,4.8,0,Tidak Hujan,9,31.7,0.461538462,Extreme
5/14/2023 16:30,32.6,73,4.8,0,Tidak Hujan,9,31.7,0.505405405,Extreme
5/14/2023 17:00,31.4,77,4.8,0,Tidak Hujan,9,31.7,0.464102564,Extreme
5/14/2023 17:30,30.8,79,4.8,0,Tidak Hujan,9,31.7,0.445,Extreme
5/14/2023 18:00,30.7,80,3.2,0,Tidak Hujan,9,31.7,0.418518519,Extreme
5/14/2023 18:30,30.4,81,3.2,0,Tidak Hujan,9,31.7,0.409756098,Extreme
5/14/2023 19:00,28.9,86,1.6,0,Tidak Hujan,9,31.7,0.350574713,Extreme
5/14/2023 19:30,28,91,0,0,Tidak Hujan,9,31.1,0.304347826,Sedang
5/14/2023 2:00,24.6,97,0,0,Tidak Hujan,8,28.9,0.251020408,Rendah
5/14/2023 2:30,24.8,99,0,0,Tidak Hujan,8,28.9,0.248,Rendah
5/14/2023 20:00,27.1,93,0,0,Tidak Hujan,9,31.1,0.288297872,Rendah
5/14/2023 20:30,26.5,95,0,0,Tidak Hujan,9,30.6,0.276041667,Rendah
5/14/2023 21:00,26.2,96,0,0,Tidak Hujan,9,30.6,0.270103093,Rendah
5/14/2023 21:30,25.9,96,0,0,Tidak Hujan,9,30.6,0.267010309,Rendah
5/14/2023 22:00,25.7,97,0,0,Tidak Hujan,9,30,0.262244898,Rendah
5/14/2023 22:30,25.7,96,0,0,Tidak Hujan,9,30,0.264948454,Rendah
5/14/2023 23:00,25.6,97,0,0,Tidak Hujan,9,30,0.26122449,Rendah
5/14/2023 23:30,25.3,97,0,0,Tidak Hujan,9,29.4,0.258163265,Rendah
5/14/2023 3:00,25,99,0,0,Tidak Hujan,8,28.9,0.25,Rendah
5/14/2023 3:00,25,99,0,0,Tidak Hujan,8,28.9,0.25,Rendah
5/14/2023 3:30,25.3,98,0,0,Tidak Hujan,8,28.9,0.255555556,Rendah
5/14/2023 4:00,25.4,98,0,0,Tidak Hujan,8,28.9,0.256565657,Rendah
5/14/2023 4:30,25.4,98,0,0,Tidak Hujan,8,28.9,0.256565657,Rendah
5/14/2023 5:00,25.4,98,1.6,0,Tidak Hujan,8,28.3,0.272727273,Rendah
5/14/2023 5:30,25.5,97,1.6,0,Tidak Hujan,9,28.3,0.276530612,Rendah
5/14/2023 6:00,25.3,97,1.6,0,Tidak Hujan,9,28.3,0.274489796,Rendah
5/14/2023 6:30,25.4,97,1.6,0,Tidak Hujan,9,28.3,0.275510204,Rendah
5/14/2023 7:00,25.4,95,4.8,0,Tidak Hujan,9,28.3,0.314583333,Sedang
5/14/2023 7:30,25.1,94,4.8,0,Tidak Hujan,9,28.3,0.314736842,Sedang
5/14/2023 8:00,24.8,95,4.8,0,Tidak Hujan,9,27.8,0.308333333,Sedang
5/14/2023 8:30,24.7,95,6.4,0,Tidak Hujan,9,27.8,0.323958333,Tinggi
5/14/2023 9:00,25.1,93,3.2,0,Tidak Hujan,9,27.8,0.30106383,Sedang
5/14/2023 9:30,25.9,92,3.2,0,Tidak Hujan,9,27.8,0.312903226,Sedang
5/15/2023 0:00,25.3,97,0,0,Tidak Hujan,9,29.4,0.258163265,Rendah
5/15/2023 0:30,25,97,0,0,Tidak Hujan,9,29.4,0.255102041,Rendah
5/15/2023 0:30,25,97,0,0,Tidak Hujan,9,29.4,0.255102041,Rendah
5/15/2023 1:00,24.8,97,0,0,Tidak Hujan,9,29.4,0.253061224,Rendah
5/15/2023 1:30,24.8,98,0,0,Tidak Hujan,9,28.9,0.250505051,Rendah
5/15/2023 10:00,28.7,85,1.6,0,Tidak Hujan,10,28.3,0.352325581,Extreme
5/15/2023 10:30,29.2,83,0,0,Tidak Hujan,10,28.3,0.347619048,Extreme
5/15/2023 11:00,30.1,82,1.6,0,Tidak Hujan,10,28.9,0.381927711,Extreme
5/15/2023 11:30,29.9,81,1.6,0,Tidak Hujan,10,28.9,0.384146341,Extreme
5/15/2023 12:00,30.2,82,1.6,0,Tidak Hujan,10,29.4,0.38313253,Extreme
5/15/2023 12:30,30.6,78,1.6,0,Tidak Hujan,10,29.4,0.407594937,Extreme
5/15/2023 13:00,30.8,79,3.2,0,Tidak Hujan,10,30,0.425,Extreme
5/15/2023 13:30,30.9,77,3.2,0,Tidak Hujan,10,30.6,0.437179487,Extreme
5/15/2023 14:00,30.8,80,4.8,0,Tidak Hujan,10,30.6,0.439506173,Extreme
5/15/2023 14:30,30.7,79,3.2,0,Tidak Hujan,10,31.1,0.42375,Extreme
5/15/2023 15:00,31.6,77,3.2,0,Tidak Hujan,10,31.1,0.446153846,Extreme
5/15/2023 15:30,31.2,79,3.2,0,Tidak Hujan,10,31.7,0.43,Extreme
5/15/2023 16:00,31.6,78,3.2,0,Tidak Hujan,10,31.7,0.440506329,Extreme
5/15/2023 16:30,31.9,75,4.8,0,Tidak Hujan,10,31.7,0.482894737,Extreme
5/15/2023 17:00,32.1,75,3.2,0,Tidak Hujan,10,31.7,0.464473684,Extreme
5/15/2023 17:30,29.9,87,1.6,0,Tidak Hujan,10,31.7,0.357954545,Extreme
5/15/2023 18:00,28.3,86,3.2,0,Tidak Hujan,10,31.7,0.362068966,Extreme
5/15/2023 18:30,27.4,89,3.2,0,Tidak Hujan,10,31.7,0.34,Extreme
5/15/2023 19:00,27.1,90,1.6,0,Tidak Hujan,10,31.1,0.315384615,Sedang
5/15/2023 19:30,26.4,93,0,0,Tidak Hujan,10,31.1,0.280851064,Rendah
5/15/2023 2:00,24.8,98,0,0,Tidak Hujan,9,28.9,0.250505051,Rendah
5/15/2023 2:30,24.8,98,0,0,Tidak Hujan,9,28.9,0.250505051,Rendah
5/15/2023 20:00,26,94,0,0,Tidak Hujan,10,30.6,0.273684211,Rendah
5/15/2023 20:30,25.6,96,0,0,Tidak Hujan,10,30.6,0.263917526,Rendah
5/15/2023 21:00,25.6,95,0,0,Tidak Hujan,10,30,0.266666667,Rendah
5/15/2023 21:30,25.3,96,0,0,Tidak Hujan,10,30,0.260824742,Rendah
5/15/2023 22:00,25.5,95,3.2,0,Tidak Hujan,10,30,0.298958333,Rendah
5/15/2023 22:30,25.2,96,0,0,Tidak Hujan,10,29.4,0.259793814,Rendah
5/15/2023 23:00,25.2,97,0,0,Tidak Hujan,10,29.4,0.257142857,Rendah
5/15/2023 23:30,25.1,97,0,0,Tidak Hujan,10,29.4,0.256122449,Rendah
5/15/2023 3:00,24.7,98,0,0,Tidak Hujan,10,28.9,0.249494949,Rendah
5/15/2023 3:30,24.7,98,0,0,Tidak Hujan,9,28.3,0.249494949,Rendah
5/15/2023 4:00,24.6,97,0,0,Tidak Hujan,10,28.3,0.251020408,Rendah
5/15/2023 4:30,24.6,98,0,0,Tidak Hujan,10,28.3,0.248484848,Rendah
5/15/2023 5:00,24.7,98,0,0,Tidak Hujan,10,28.3,0.249494949,Rendah
5/15/2023 5:30,24.6,98,0,0,Tidak Hujan,10,28.3,0.248484848,Rendah
5/15/2023 6:00,24.5,98,0,0,Tidak Hujan,10,28.3,0.247474747,Rendah
5/15/2023 6:30,24.7,99,0,0,Tidak Hujan,10,27.8,0.247,Rendah
5/15/2023 7:00,24.6,98,0,0,Tidak Hujan,10,27.8,0.248484848,Rendah
5/15/2023 7:30,24.5,98,0,0,Tidak Hujan,10,27.8,0.247474747,Rendah
5/15/2023 8:00,24.8,98,0,0,Tidak Hujan,10,27.8,0.250505051,Rendah
5/15/2023 8:30,26,97,0,0,Tidak Hujan,10,27.8,0.265306122,Rendah
5/15/2023 9:00,27.9,89,0,0,Tidak Hujan,10,27.8,0.31,Sedang
5/15/2023 9:30,28.2,87,0,0,Tidak Hujan,10,28.3,0.320454545,Tinggi
5/16/2023 0:00,24.9,97,0,0,Tidak Hujan,10,28.9,0.254081633,Rendah
5/16/2023 0:30,24.8,97,0,0,Tidak Hujan,10,28.9,0.253061224,Rendah
5/16/2023 1:00,24.7,98,0,0,Tidak Hujan,11,28.9,0.249494949,Rendah
5/16/2023 1:30,24.8,97,1.6,0,Tidak Hujan,11,28.9,0.269387755,Rendah
5/16/2023 10:00,26.2,93,0,0,Tidak Hujan,4,27.8,0.278723404,Rendah
5/16/2023 10:30,27.3,90,1.6,0,Tidak Hujan,4,27.8,0.317582418,Sedang
5/16/2023 11:00,26.9,90,3.2,0,Tidak Hujan,4,28.3,0.330769231,Extreme
5/16/2023 11:30,28.5,86,1.6,0,Tidak Hujan,5,28.9,0.345977011,Extreme
5/16/2023 12:00,29.5,83,4.8,0,Tidak Hujan,5,28.9,0.408333333,Extreme
5/16/2023 12:30,29.8,82,8,0,Tidak Hujan,5,29.4,0.455421687,Extreme
5/16/2023 13:00,29.9,81,6.4,0,Tidak Hujan,5,30,0.442682927,Extreme
5/16/2023 13:30,30.2,83,4.8,0,Tidak Hujan,5,30.6,0.416666667,Extreme
5/16/2023 14:00,30.8,80,4.8,0,Tidak Hujan,6,31.1,0.439506173,Extreme
5/16/2023 14:30,29.1,81,8,0,Tidak Hujan,6,31.1,0.452439024,Extreme
5/16/2023 15:00,30.6,80,6.4,0,Tidak Hujan,6,31.1,0.456790123,Extreme
5/16/2023 15:30,31,81,6.4,0,Tidak Hujan,6,31.7,0.456097561,Extreme
5/16/2023 16:00,31.4,79,6.4,0,Tidak Hujan,6,31.7,0.4725,Extreme
5/16/2023 16:30,31.8,76,4.8,0,Tidak Hujan,6,31.7,0.475324675,Extreme
5/16/2023 17:00,31.2,78,3.2,0,Tidak Hujan,7,31.7,0.435443038,Extreme
5/16/2023 17:30,31.3,79,1.6,0,Tidak Hujan,7,31.7,0.41125,Extreme
5/16/2023 18:00,30.8,83,1.6,0,Tidak Hujan,7,31.7,0.385714286,Extreme
5/16/2023 18:30,30.2,86,0,0,Tidak Hujan,7,31.7,0.347126437,Extreme
5/16/2023 19:00,29.1,90,0,0,Tidak Hujan,7,31.7,0.31978022,Sedang
5/16/2023 19:30,28.3,93,0,0,Tidak Hujan,8,31.7,0.30106383,Sedang
5/16/2023 2:00,24.8,98,0,0,Tidak Hujan,11,28.9,0.250505051,Rendah
5/16/2023 2:30,24.8,98,0,0,Tidak Hujan,11,28.3,0.250505051,Rendah
5/16/2023 20:00,27.8,93,0,0,Tidak Hujan,8,31.1,0.295744681,Rendah
5/16/2023 20:30,27.5,95,0,0,Tidak Hujan,8,31.1,0.286458333,Rendah
5/16/2023 21:00,27,96,0,0,Tidak Hujan,8,30.6,0.278350515,Rendah
5/16/2023 21:30,27,97,0,0,Tidak Hujan,8,30.6,0.275510204,Rendah
5/16/2023 22:00,26.8,96,1.6,0,Tidak Hujan,8,30.6,0.292783505,Rendah
5/16/2023 22:30,26.6,96,0,0,Tidak Hujan,8,30.6,0.274226804,Rendah
5/16/2023 23:00,26.3,96,0,0,Tidak Hujan,8,30,0.271134021,Rendah
5/16/2023 23:30,26.2,97,0,0,Tidak Hujan,9,30,0.267346939,Rendah
5/16/2023 3:00,25.1,98,0,0,Tidak Hujan,11,28.3,0.253535354,Rendah
5/16/2023 3:30,25.1,98,0,0,Tidak Hujan,11,28.3,0.253535354,Rendah
5/16/2023 4:00,25.2,98,0,0,Tidak Hujan,11,28.3,0.254545455,Rendah
5/16/2023 4:30,25.2,98,0,0,Tidak Hujan,11,28.3,0.254545455,Rendah
5/16/2023 5:00,25.2,98,1.6,0,Tidak Hujan,11,28.3,0.270707071,Rendah
5/16/2023 5:30,25.2,98,0,0,Tidak Hujan,11,28.3,0.254545455,Rendah
5/16/2023 6:00,25.1,98,0,0.2,Sangat Ringan,11,28.3,0.253535354,Rendah
5/16/2023 6:30,24.9,96,1.6,0.4,Sangat Ringan,11,27.8,0.273195876,Rendah
5/16/2023 7:00,23.8,94,6.4,2.8,Sangat Ringan,11,27.8,0.317894737,Sedang
5/16/2023 7:30,22.7,97,3.2,1.4,Sangat Ringan,4,27.8,0.264285714,Rendah
5/16/2023 8:00,22.6,97,1.6,1.4,Sangat Ringan,3,27.8,0.246938776,Rendah
5/16/2023 8:30,22.8,98,1.6,0.2,Sangat Ringan,4,27.2,0.246464646,Rendah
5/16/2023 9:00,23.3,96,1.6,0,Tidak Hujan,4,27.2,0.256701031,Rendah
5/16/2023 9:30,24.8,95,1.6,0,Tidak Hujan,4,27.2,0.275,Rendah
5/17/2023 0:00,26,96,0,0,Tidak Hujan,9,30,0.268041237,Rendah
5/17/2023 0:30,25.4,95,0,0,Tidak Hujan,9,29.4,0.264583333,Rendah
5/17/2023 1:00,25,95,1.6,0,Tidak Hujan,9,29.4,0.277083333,Rendah
5/17/2023 1:00,25,95,1.6,0,Tidak Hujan,9,29.4,0.277083333,Rendah
5/17/2023 1:30,24.8,94,1.6,0,Tidak Hujan,9,29.4,0.277894737,Rendah
5/17/2023 10:00,23.6,98,1.6,0,Tidak Hujan,3,26.7,0.254545455,Rendah
5/17/2023 10:30,23.9,98,1.6,0.2,Sangat Ringan,3,26.7,0.257575758,Rendah
5/17/2023 11:00,24.4,97,0,0,Tidak Hujan,3,27.2,0.248979592,Rendah
5/17/2023 11:30,24.8,96,0,0.2,Sangat Ringan,3,27.2,0.255670103,Rendah
5/17/2023 12:00,25.4,92,0,0,Tidak Hujan,3,27.2,0.27311828,Rendah
5/17/2023 12:30,26.3,89,1.6,0,Tidak Hujan,3,27.8,0.31,Sedang
5/17/2023 13:00,26.2,89,1.6,0,Tidak Hujan,3,27.8,0.308888889,Sedang
5/17/2023 13:30,26.9,88,1.6,0,Tidak Hujan,3,28.3,0.320224719,Tinggi
5/17/2023 14:00,27.4,85,3.2,0,Tidak Hujan,3,28.3,0.355813953,Extreme
5/17/2023 14:30,27.6,87,3.2,0,Tidak Hujan,3,28.9,0.35,Extreme
5/17/2023 15:00,27.7,85,3.2,0,Tidak Hujan,3,28.9,0.359302326,Extreme
5/17/2023 15:30,27.7,88,3.2,0,Tidak Hujan,3,29.4,0.347191011,Extreme
5/17/2023 16:00,27.7,87,3.2,0,Tidak Hujan,3,29.4,0.351136364,Extreme
5/17/2023 16:30,27.8,87,3.2,0,Tidak Hujan,3,29.4,0.352272727,Extreme
5/17/2023 17:00,28.3,86,3.2,0,Tidak Hujan,3,29.4,0.362068966,Extreme
5/17/2023 17:30,28.1,88,3.2,0,Tidak Hujan,4,29.4,0.351685393,Extreme
5/17/2023 18:00,28.1,87,0,0,Tidak Hujan,4,29.4,0.319318182,Sedang
5/17/2023 18:30,27.9,87,0,0,Tidak Hujan,4,29.4,0.317045455,Sedang
5/17/2023 19:00,27,92,0,0,Tidak Hujan,4,29.4,0.290322581,Rendah
5/17/2023 19:30,25.9,94,0,0,Tidak Hujan,4,29.4,0.272631579,Rendah
5/17/2023 2:00,24.7,95,0,0,Tidak Hujan,9,28.9,0.257291667,Rendah
5/17/2023 2:30,24.6,96,0,0,Tidak Hujan,9,28.9,0.253608247,Rendah
5/17/2023 20:00,25.1,95,0,0,Tidak Hujan,4,29.4,0.261458333,Rendah
5/17/2023 20:30,25,96,0,0,Tidak Hujan,4,28.9,0.257731959,Rendah
5/17/2023 20:30,25,96,0,0,Tidak Hujan,4,28.9,0.257731959,Rendah
5/17/2023 21:00,24.7,97,0,0,Tidak Hujan,5,28.9,0.252040816,Rendah
5/17/2023 21:30,24.7,98,0,0,Tidak Hujan,5,28.9,0.249494949,Rendah
5/17/2023 22:00,24.3,97,0,0,Tidak Hujan,5,28.3,0.247959184,Rendah
5/17/2023 22:30,24.2,98,0,0,Tidak Hujan,5,28.3,0.244444444,Rendah
5/17/2023 23:00,24.1,98,0,0,Tidak Hujan,5,28.3,0.243434343,Rendah
5/17/2023 23:30,24.1,98,0,0,Tidak Hujan,5,28.3,0.243434343,Rendah
5/17/2023 3:00,24.3,93,4.8,0,Tidak Hujan,9,28.9,0.309574468,Sedang
5/17/2023 3:30,23.2,95,6.4,7.2,Ringan,9,27.2,0.308333333,Sedang
5/17/2023 4:00,22.6,97,3.2,19.2,Ringan,3,26.7,0.263265306,Rendah
5/17/2023 4:30,22.6,98,3.2,9,Ringan,3,27.2,0.260606061,Rendah
5/17/2023 5:00,22.6,98,0,1.6,Sangat Ringan,3,27.2,0.228282828,Rendah
5/17/2023 5:30,22.6,98,0,4,Sangat Ringan,3,27.2,0.228282828,Rendah
5/17/2023 6:00,22.6,98,1.6,3.4,Sangat Ringan,3,26.7,0.244444444,Rendah
5/17/2023 6:30,22.7,98,1.6,3.2,Sangat Ringan,3,26.7,0.245454545,Rendah
5/17/2023 7:00,22.8,98,1.6,3,Sangat Ringan,3,26.7,0.246464646,Rendah
5/17/2023 7:30,22.8,99,0,1.8,Sangat Ringan,3,26.7,0.228,Rendah
5/17/2023 8:00,22.8,99,0,1,Sangat Ringan,3,26.7,0.228,Rendah
5/17/2023 8:30,22.9,99,0,1.2,Sangat Ringan,3,26.7,0.229,Rendah
5/17/2023 9:00,23.2,99,0,0.6,Sangat Ringan,3,26.7,0.232,Rendah
5/17/2023 9:30,23.4,98,1.6,0.2,Sangat Ringan,3,26.7,0.252525253,Rendah
5/18/2023 0:00,23.8,98,0,0,Tidak Hujan,5,27.8,0.24040404,Rendah
5/18/2023 0:30,23.6,98,0,0,Tidak Hujan,5,27.8,0.238383838,Rendah
5/18/2023 1:00,23.4,97,0,0,Tidak Hujan,5,27.8,0.23877551,Rendah
5/18/2023 1:30,23.3,98,0,0,Tidak Hujan,5,27.8,0.235353535,Rendah
5/18/2023 10:00,28.4,86,1.6,0,Tidak Hujan,6,27.2,0.344827586,Extreme
5/18/2023 10:30,28.8,85,1.6,0,Tidak Hujan,6,27.2,0.353488372,Extreme
5/18/2023 11:00,29.3,84,3.2,0,Tidak Hujan,6,27.8,0.382352941,Extreme
5/18/2023 11:30,29.8,83,1.6,0,Tidak Hujan,6,28.3,0.373809524,Extreme
5/18/2023 12:00,30.3,80,3.2,0,Tidak Hujan,6,28.9,0.413580247,Extreme
5/18/2023 12:30,31.4,76,3.2,0,Tidak Hujan,6,29.4,0.449350649,Extreme
5/18/2023 13:00,31.3,76,3.2,0,Tidak Hujan,6,30,0.448051948,Extreme
5/18/2023 13:30,32.4,72,3.2,0,Tidak Hujan,6,30.6,0.487671233,Extreme
5/18/2023 14:00,31.4,78,4.8,0,Tidak Hujan,6,30.6,0.458227848,Extreme
5/18/2023 14:30,30.2,81,3.2,0,Tidak Hujan,6,31.1,0.407317073,Extreme
5/18/2023 15:00,30.2,85,1.6,0,Tidak Hujan,6,31.1,0.369767442,Extreme
5/18/2023 15:30,27.9,93,1.6,12.4,Ringan,6,31.1,0.313829787,Sedang
5/18/2023 16:00,27.3,92,1.6,1,Sangat Ringan,3,31.1,0.310752688,Sedang
5/18/2023 16:30,25.9,95,3.2,5,Sangat Ringan,3,30.6,0.303125,Sedang
5/18/2023 17:00,25.5,94,1.6,1,Sangat Ringan,3,30.6,0.285263158,Rendah
5/18/2023 17:30,25.7,97,1.6,2,Sangat Ringan,3,30.6,0.278571429,Rendah
5/18/2023 18:00,25.9,97,1.6,0,Tidak Hujan,3,30,0.280612245,Rendah
5/18/2023 18:30,26.2,96,0,0,Tidak Hujan,3,30,0.270103093,Rendah
5/18/2023 19:00,25.9,96,0,0,Tidak Hujan,3,30,0.267010309,Rendah
5/18/2023 19:30,25.6,97,0,0,Tidak Hujan,3,30,0.26122449,Rendah
5/18/2023 2:00,23.2,98,0,0,Tidak Hujan,5,27.2,0.234343434,Rendah
5/18/2023 2:30,23.4,99,0,0,Tidak Hujan,6,27.2,0.234,Rendah
5/18/2023 20:00,25.4,97,0,0,Tidak Hujan,3,29.4,0.259183673,Rendah
5/18/2023 20:30,25.2,97,0,0,Tidak Hujan,3,29.4,0.257142857,Rendah
5/18/2023 21:00,24.8,97,0,0,Tidak Hujan,3,29.4,0.253061224,Rendah
